Gene,architecture,dataset,IDR_START,IDR_END,IDR_ID,Asphericity,Radius_of_gyration,Radius_of_gyration_scaled,End_to_end_distance,End_to_end_distance_scaled,Scaling_exponent,Prefactor,Kappa,Length,FCR,NCPR,SHD,SCD,Molecular_weight,F_Neg,F_Pos,Hydrophobicity,Fraction_aromatic,Fraction_aliphatic,Fraction_polar,Complexity,cog_root_ids
OM-RGC.v2.027682216,ORDERED,omrgcv2,1,157,OM-RGC.v2.027682216_1-157,0.425,41.257,41.309,99.593,98.262,0.574,5.968,0.2006462067365646,157,0.3694267515923567,0.2165605095541401,5.630183526551693,22.48849704045816,17858.20000000003,0.0764331210191082,0.2929936305732484,2.975796178343949,0.1210191082802547,0.0891719745222929,0.356687898089172,0.8366277195698306,COG0513
OM-RGC.v2.038341542,ORDERED,omrgcv2,1,86,OM-RGC.v2.038341542_1-86,0.466,30.715,32.123,76.662,77.868,0.597,6.454,0.2940966188907623,86,0.3837209302325581,0.2674418604651163,5.014662081484642,12.021731748489229,9493.700000000012,0.0581395348837209,0.3255813953488372,3.527906976744186,0.0116279069767441,0.3023255813953488,0.2441860465116279,0.8144519859474494,COG0513
OM-RGC.v2.026565762,ORDERED,omrgcv2,123,165,OM-RGC.v2.026565762_123-165,0.37,15.506,16.901,42.015,38.284,0.495,10.238,0.5931662917137146,43,0.4186046511627907,-2.775557561562892e-17,3.662132789912654,-3.0926358319127902,4802.799999999998,0.2093023255813953,0.2093023255813953,2.8069767441860463,0.0930232558139534,0.1162790697674418,0.3023255813953488,0.826175914359594,COG0513
OM-RGC.v2.024523656,ORDERED,omrgcv2,1,32,OM-RGC.v2.024523656_1-32,0.425,14.046,14.046,35.813,35.813,0.564,6.108,0.0773715935647487,32,0.46875,0.09375,2.4903118672773226,0.2633928643691405,3378.0999999999976,0.1875,0.28125,2.2,0.0,0.0,0.53125,0.5658021165564485,COG0513
OM-RGC.v2.024523656,ORDERED,omrgcv2,103,173,OM-RGC.v2.024523656_103-173,0.417,22.737,22.702,56.076,55.048,0.542,6.132,0.0601653512567281,71,0.4788732394366197,0.1126760563380281,3.3066527146758737,1.494178366105039,7826.600000000008,0.1830985915492957,0.2957746478873239,2.3,0.028169014084507,0.028169014084507,0.4507042253521126,0.663148234607846,COG0513
OM-RGC.v2.008953601,ORDERED,omrgcv2,250,292,OM-RGC.v2.008953601_250-292,0.456,18.02,19.613,49.921,49.533,0.601,6.06,0.2189833149313926,43,0.4651162790697675,0.2790697674418604,3.5048530156364066,4.861145809145919,4914.499999999999,0.0930232558139534,0.3720930232558139,2.402325581395349,0.0232558139534883,0.1162790697674418,0.3488372093023256,0.7729043925557054,COG0513
OM-RGC.v2.033684127,ORDERED,omrgcv2,82,116,OM-RGC.v2.033684127_82-116,0.438,17.034,17.493,52.201,45.554,0.624,5.381,0.3453991860151291,35,0.4857142857142857,0.3142857142857143,3.5452838398260806,4.147883221299036,4156.499999999997,0.0857142857142857,0.4,2.2457142857142856,0.0571428571428571,0.1142857142857142,0.2571428571428571,0.7880510250082188,COG0513
OM-RGC.v2.002933318,ORDERED,omrgcv2,346,449,OM-RGC.v2.002933318_346-449,0.386,29.154,30.14,71.15,71.037,0.511,8.003,0.2144925817847252,104,0.4134615384615385,0.0288461538461538,5.133912436088729,-5.376995117373419,12158.100000000028,0.1923076923076923,0.2211538461538461,2.957692307692308,0.0576923076923076,0.1826923076923077,0.2884615384615384,0.8857480105979735,COG0513
OM-RGC.v2.001536812,ORDERED,omrgcv2,392,559,OM-RGC.v2.001536812_392-559,0.396,40.68,40.058,96.409,96.366,0.537,6.599,0.2135839834809303,168,0.3154761904761904,-0.0416666666666666,5.742611244864138,-1.0707713660259068,18149.299999999992,0.1785714285714285,0.1369047619047619,3.3982142857142863,0.0178571428571428,0.244047619047619,0.3452380952380952,0.9088903497246196,COG0513
OM-RGC.v2.002992449,ORDERED,omrgcv2,429,446,OM-RGC.v2.002992449_429-446,0.496,11.613,11.613,28.49,28.49,0.452,6.453,0.7254803776741028,18,0.3888888888888888,0.2777777777777778,3.1334152878258306,0.5771613920589588,2022.7,0.0555555555555555,0.3333333333333333,2.7888888888888888,0.0,0.1666666666666666,0.3888888888888889,0.7397531039922295,COG0513
OM-RGC.v2.003403045,ORDERED,omrgcv2,413,427,OM-RGC.v2.003403045_413-427,0.49,10.044,10.044,24.842,24.842,0.504,6.021,-1.0,15,0.1333333333333333,0.1333333333333333,3.310799747104749,0.2309401076758503,1681.2999999999995,0.0,0.1333333333333333,3.866666666666667,0.1333333333333333,0.1333333333333333,0.5333333333333333,0.7380729214902457,COG0513
OM-RGC.v2.001099125,ORDERED,omrgcv2,437,489,OM-RGC.v2.001099125_437-489,0.395,19.307,20.168,46.68,47.435,0.541,6.114,0.1330264136195182,53,0.320754716981132,0.0566037735849056,3.4184409974352863,-0.3054347777954298,5731.600000000002,0.1320754716981132,0.1886792452830188,2.5528301886792457,0.0188679245283018,0.0754716981132075,0.5660377358490566,0.7233255935270435,COG0513
OM-RGC.v2.001099125,ORDERED,omrgcv2,552,624,OM-RGC.v2.001099125_552-624,0.429,24.579,25.247,61.391,61.688,0.569,6.222,0.1787313222885131,73,0.4246575342465753,0.1780821917808219,4.08954565144467,4.007075526252892,8224.000000000007,0.1232876712328767,0.3013698630136986,2.6739726027397257,0.0547945205479452,0.0821917808219178,0.410958904109589,0.7767926447250908,COG0513
OM-RGC.v2.003571361,ORDERED,omrgcv2,374,420,OM-RGC.v2.003571361_374-420,0.464,20.142,21.03,51.93,53.019,0.591,5.967,0.2381465137004852,47,0.4468085106382978,0.2340425531914893,3.839155929050998,3.586647153492364,5413.199999999997,0.1063829787234042,0.3404255319148936,2.4808510638297867,0.0212765957446808,0.1276595744680851,0.3191489361702127,0.82127866637622,COG0513
OM-RGC.v2.004206576,ORDERED,omrgcv2,343,396,OM-RGC.v2.004206576_343-396,0.412,17.392,20.296,44.914,45.493,0.53,6.617,0.3853617459535599,54,0.2777777777777778,0.1666666666666666,3.7554396312525,1.160040331719179,5610.299999999999,0.0555555555555555,0.2222222222222222,2.7129629629629624,0.0185185185185185,0.074074074074074,0.5740740740740741,0.7280775458038152,COG0513
OM-RGC.v2.000692970,ORDERED,omrgcv2,520,724,OM-RGC.v2.000692970_520-724,0.428,50.239,50.429,120.577,121.167,0.588,6.115,0.1126181073486805,205,0.3804878048780488,0.1756097560975609,5.6766958369438685,23.70600049329097,22932.299999999985,0.1024390243902439,0.2780487804878048,2.804878048780488,0.0341463414634146,0.1317073170731707,0.3560975609756097,0.8357056056801129,COG0513
OM-RGC.v2.002558902,ORDERED,omrgcv2,377,470,OM-RGC.v2.002558902_377-470,0.429,28.959,30.113,71.221,71.907,0.552,6.351,0.202716514468193,94,0.2340425531914893,0.1276595744680851,4.693832754858856,2.7884760785438214,10004.100000000017,0.0531914893617021,0.1808510638297872,2.846808510638298,0.0106382978723404,0.1489361702127659,0.4680851063829787,0.7901737008212186,COG0513
OM-RGC.v2.003849986,ORDERED,omrgcv2,384,409,OM-RGC.v2.003849986_384-409,0.454,14.493,14.493,36.669,36.669,0.609,6.323,0.2097872048616409,26,0.4615384615384615,0.3076923076923076,3.38861403032405,2.9748390506129114,3139.8999999999987,0.0769230769230769,0.3846153846153846,2.0961538461538463,0.0769230769230769,0.0769230769230769,0.2692307692307693,0.7201844459924228,COG0513
OM-RGC.v2.002784022,ORDERED,omrgcv2,388,457,OM-RGC.v2.002784022_388-457,0.397,23.112,24.239,55.434,58.079,0.521,7.265,0.2501046732068062,70,0.4142857142857142,0.0999999999999999,4.50409000060769,-1.3105882956527604,8421.700000000006,0.1571428571428571,0.2571428571428571,2.517142857142857,0.0857142857142857,0.1285714285714285,0.3,0.87213785104349,COG0513
OM-RGC.v2.003546744,ORDERED,omrgcv2,377,421,OM-RGC.v2.003546744_377-421,0.476,20.261,21.241,51.752,54.647,0.609,6.39,0.2078095450997352,45,0.3999999999999999,0.3555555555555555,4.18121109423984,9.55753104509226,4882.699999999999,0.0222222222222222,0.3777777777777777,2.993333333333333,0.0444444444444444,0.1777777777777777,0.2888888888888888,0.7482149160171516,COG0513
OM-RGC.v2.012942159,ORDERED,omrgcv2,223,245,OM-RGC.v2.012942159_223-245,0.49,14.252,14.252,35.966,35.966,0.631,5.673,0.2927349805831909,23,0.4782608695652174,0.3913043478260869,3.362185802899223,3.976000277961292,2811.699999999999,0.0434782608695652,0.4347826086956521,2.0478260869565217,0.0869565217391304,0.0869565217391304,0.2608695652173913,0.6118710738142845,COG0513
OM-RGC.v2.013047391,ORDERED,omrgcv2,212,244,OM-RGC.v2.013047391_212-244,0.447,17.375,17.375,47.074,47.074,0.659,6.1,0.4925774782896042,33,0.4545454545454546,0.3939393939393939,3.624912355620188,7.069001448130922,3993.499999999997,0.0303030303030303,0.4242424242424242,2.366666666666667,0.0606060606060606,0.1212121212121212,0.303030303030303,0.756786817842565,COG0513
OM-RGC.v2.015009410,ORDERED,omrgcv2,199,227,OM-RGC.v2.015009410_199-227,0.432,15.463,15.463,41.857,41.857,0.637,4.777,0.3993706405162811,29,0.4482758620689655,0.3793103448275862,3.3108192378764247,5.436186750059261,3483.5999999999976,0.0344827586206896,0.4137931034482759,2.2172413793103454,0.0689655172413793,0.1034482758620689,0.3448275862068966,0.7671575469486023,COG0513
OM-RGC.v2.044645094,ORDERED,omrgcv2,1,49,OM-RGC.v2.044645094_1-49,0.476,20.92,21.799,59.49,55.015,0.612,5.715,0.2237226292490959,49,0.4489795918367347,0.3265306122448979,3.963944914949326,9.546716548438226,5709.499999999999,0.0612244897959183,0.3877551020408163,2.2081632653061223,0.0816326530612244,0.0816326530612244,0.3673469387755102,0.7354975611025512,COG0513
OM-RGC.v2.038341438,ORDERED,omrgcv2,43,86,OM-RGC.v2.038341438_43-86,0.47,19.064,20.04,50.638,49.716,0.603,5.911,0.2713859528303146,44,0.3409090909090909,0.2499999999999999,3.854170843069616,4.571498560192603,4859.199999999999,0.0454545454545454,0.2954545454545454,2.747727272727272,0.0227272727272727,0.1590909090909091,0.4318181818181818,0.7872722463695441,COG0513
OM-RGC.v2.009377767,ORDERED,omrgcv2,250,286,OM-RGC.v2.009377767_250-286,0.457,16.895,17.675,43.854,43.543,0.581,5.812,0.3031932860612869,37,0.3243243243243243,0.2702702702702703,3.2905265024609007,3.827287492824379,4209.499999999998,0.027027027027027,0.2972972972972973,2.2297297297297294,0.027027027027027,0.081081081081081,0.4594594594594595,0.770576917621239,COG0513
OM-RGC.v2.003073801,ORDERED,omrgcv2,376,442,OM-RGC.v2.003073801_376-442,0.452,25.43,25.404,61.098,60.134,0.577,6.241,0.31886887550354,67,0.417910447761194,0.1194029850746268,4.821053647354224,-0.4317045144659352,7466.800000000001,0.1492537313432835,0.2686567164179104,3.359701492537313,0.0298507462686567,0.2388059701492537,0.2686567164179104,0.8483530358594036,COG0513
OM-RGC.v2.030740043,ORDERED,omrgcv2,111,136,OM-RGC.v2.030740043_111-136,0.506,15.225,15.225,38.247,38.247,0.626,6.338,0.356111615896225,26,0.5,0.4230769230769231,3.296450035279209,5.443638513401607,3151.1999999999985,0.0384615384615384,0.4615384615384615,2.519230769230769,0.0384615384615384,0.1538461538461538,0.2692307692307693,0.7207622825224758,COG0513
OM-RGC.v2.003155570,ORDERED,omrgcv2,378,438,OM-RGC.v2.003155570_378-438,0.448,22.6,23.291,57.511,56.634,0.573,6.031,0.2370558381080627,61,0.2622950819672131,0.1967213114754098,4.075215882050852,4.451762435056179,6549.700000000004,0.0327868852459016,0.2295081967213114,2.5344262295081967,0.0,0.0983606557377049,0.5573770491803278,0.7968073207393004,COG0513
OM-RGC.v2.002972225,ORDERED,omrgcv2,378,447,OM-RGC.v2.002972225_378-447,0.437,22.796,24.599,57.536,58.91,0.54,6.518,0.2103300392627716,70,0.4571428571428571,0.1714285714285714,4.229931581953214,2.7887643123812187,8533.600000000006,0.1428571428571428,0.3142857142857143,2.6785714285714284,0.0714285714285714,0.1714285714285714,0.2714285714285714,0.8770469290301589,COG0513
OM-RGC.v2.023117190,ORDERED,omrgcv2,133,179,OM-RGC.v2.023117190_133-179,0.446,17.606,20.117,49.501,50.141,0.583,5.738,0.2475974410772323,47,0.5106382978723404,0.2553191489361702,3.554394866945447,4.44499603590964,5585.0,0.1276595744680851,0.3829787234042553,2.106382978723404,0.0425531914893617,0.1276595744680851,0.2765957446808511,0.7508485832401586,COG0513
OM-RGC.v2.003498061,ORDERED,omrgcv2,381,423,OM-RGC.v2.003498061_381-423,0.494,20.36,21.125,56.895,51.857,0.635,6.075,0.2937493175268173,43,0.5116279069767442,0.3255813953488372,4.310650255750998,6.63631069735846,4697.499999999998,0.0930232558139534,0.4186046511627907,3.051162790697674,0.0465116279069767,0.2790697674418604,0.0930232558139534,0.6146677082756968,COG0513
OM-RGC.v2.004264656,ORDERED,omrgcv2,300,394,OM-RGC.v2.004264656_300-394,0.442,27.307,28.262,67.394,67.817,0.555,6.188,0.1343527846038341,95,0.4105263157894737,0.1368421052631579,4.157375322545914,3.6175515819314223,10293.000000000018,0.1368421052631578,0.2736842105263158,2.652631578947368,0.0526315789473684,0.0421052631578947,0.4526315789473684,0.7401048066853066,COG0513
OM-RGC.v2.001908415,ORDERED,omrgcv2,375,519,OM-RGC.v2.001908415_375-519,0.427,38.602,38.764,91.617,92.046,0.559,6.278,0.076479073613882,145,0.4551724137931034,0.0551724137931034,4.961957449993014,0.951334515295684,16447.400000000023,0.2,0.2551724137931034,2.7724137931034485,0.0137931034482758,0.193103448275862,0.2413793103448275,0.8529293606754593,COG0513
OM-RGC.v2.044494734,ORDERED,omrgcv2,1,50,OM-RGC.v2.044494734_1-50,0.457,20.507,21.32,49.601,50.808,0.548,6.833,0.3196108192205429,50,0.32,0.2,3.8388364549570473,2.530249562635482,5692.3,0.06,0.26,2.652,0.04,0.1399999999999999,0.38,0.8215061199113469,COG0513
OM-RGC.v2.001078056,ORDERED,omrgcv2,434,628,OM-RGC.v2.001078056_434-628,0.402,39.99,40.306,93.666,94.368,0.527,6.459,0.106424793601036,195,0.3897435897435897,0.0512820512820512,5.181305366036528,0.5952010270704347,21575.099999999977,0.1692307692307692,0.2205128205128205,3.0625641025641026,0.0512820512820512,0.1384615384615384,0.4102564102564102,0.823914129953768,COG0513
OM-RGC.v2.002315033,ORDERED,omrgcv2,1,57,OM-RGC.v2.002315033_1-57,0.418,21.085,21.394,51.996,50.83,0.546,6.18,0.635454535484314,57,0.0526315789473684,-0.0175438596491228,5.455213283777852,-0.0594012610722228,5948.9000000000015,0.0350877192982456,0.0175438596491228,5.259649122807017,0.1052631578947368,0.4035087719298245,0.4035087719298245,0.8706500335456591,COG0513
OM-RGC.v2.002315033,ORDERED,omrgcv2,474,486,OM-RGC.v2.002315033_474-486,0.524,9.427,9.427,23.932,23.932,0.524,5.012,-1.0,13,0.5384615384615385,0.5384615384615385,1.981448371073371,3.1844044374133,1623.3000000000002,0.0,0.5384615384615385,3.2076923076923074,0.0,0.3076923076923077,0.1538461538461538,0.5783756898087777,COG0513
OM-RGC.v2.001093670,ORDERED,omrgcv2,432,482,OM-RGC.v2.001093670_432-482,0.452,22.114,22.23,53.753,54.852,0.573,6.987,0.173248216509819,51,0.2745098039215686,0.1176470588235294,4.4588188073244055,1.2069973442240882,5297.600000000001,0.0784313725490196,0.196078431372549,3.1039215686274506,0.0196078431372549,0.1764705882352941,0.3333333333333333,0.7523674569078794,COG0513
OM-RGC.v2.001093670,ORDERED,omrgcv2,560,625,OM-RGC.v2.001093670_560-625,0.454,26.842,26.774,65.857,65.512,0.59,6.227,0.1882731616497039,66,0.3939393939393939,0.2424242424242424,4.347525993369287,8.077350888353484,7266.200000000003,0.0757575757575757,0.3181818181818182,2.771212121212121,0.0151515151515151,0.2424242424242424,0.1969696969696969,0.7273332597031748,COG0513
OM-RGC.v2.003264683,ORDERED,omrgcv2,404,433,OM-RGC.v2.003264683_404-433,0.467,15.259,15.259,39.595,39.595,0.588,6.73,-1.0,30,0.3666666666666667,0.3666666666666667,2.839935897775936,5.758622610322352,3284.199999999998,0.0,0.3666666666666667,2.0166666666666666,0.0333333333333333,0.0,0.5666666666666667,0.5895194325075156,COG0513
OM-RGC.v2.003672576,ORDERED,omrgcv2,375,416,OM-RGC.v2.003672576_375-416,0.411,15.827,17.451,40.001,41.143,0.546,6.518,0.3506537824869156,42,0.2857142857142857,0.1428571428571428,3.670859495205327,0.2239521347477189,4350.699999999998,0.0714285714285714,0.2142857142857142,2.761904761904762,0.0476190476190476,0.0714285714285714,0.5476190476190476,0.7584982421779014,COG0513
OM-RGC.v2.000948504,ORDERED,omrgcv2,459,494,OM-RGC.v2.000948504_459-494,0.416,14.893,15.867,38.75,38.28,0.559,5.862,0.1404956467449665,36,0.4444444444444444,-0.0555555555555555,3.1269565287052665,-0.1775360168398693,3901.7999999999984,0.25,0.1944444444444444,2.4,0.0,0.1111111111111111,0.3888888888888889,0.7519655965558165,COG0513
OM-RGC.v2.000948504,ORDERED,omrgcv2,567,654,OM-RGC.v2.000948504_567-654,0.363,23.191,23.416,55.206,54.399,0.513,5.897,0.1460229456424713,88,0.2045454545454545,0.1136363636363636,4.361279959207894,2.432503399811524,8102.000000000013,0.0454545454545454,0.1590909090909091,3.126136363636364,0.0681818181818181,0.0227272727272727,0.7045454545454546,0.5172076384832471,COG0513
OM-RGC.v2.001369833,ORDERED,omrgcv2,437,459,OM-RGC.v2.001369833_437-459,0.463,12.071,12.071,30.231,30.231,0.586,6.422,0.1115631274878978,23,0.5217391304347826,0.0869565217391304,2.4204927298655203,-0.0501263436797357,2743.1999999999985,0.217391304347826,0.3043478260869565,2.191304347826087,0.0434782608695652,0.0434782608695652,0.391304347826087,0.611450126626627,COG0513
OM-RGC.v2.001369833,ORDERED,omrgcv2,534,581,OM-RGC.v2.001369833_534-581,0.462,20.321,20.383,51.753,50.431,0.581,5.763,0.1633843556046486,48,0.5833333333333334,0.2916666666666666,3.0913093605664863,6.8967273074591375,5947.4,0.1458333333333333,0.4375,1.8291666666666664,0.0625,0.0416666666666666,0.3125,0.7095383104804746,COG0513
OM-RGC.v2.003823414,ORDERED,omrgcv2,377,410,OM-RGC.v2.003823414_377-410,0.506,18.477,18.477,47.64,47.64,0.66,5.825,0.2528512924909591,34,0.5,0.4411764705882353,3.620266652485717,9.719318696293676,3896.399999999998,0.0294117647058823,0.4705882352941176,2.5323529411764705,0.0,0.2058823529411765,0.2352941176470588,0.6646731678503359,COG0513
OM-RGC.v2.012222770,ORDERED,omrgcv2,1,48,OM-RGC.v2.012222770_1-48,0.399,18.197,17.475,37.32,35.972,0.363,9.044,0.5068100243806839,48,0.1875,-0.0625,5.125483611908792,-0.1931111862654364,5733.500000000001,0.125,0.0625,4.591666666666666,0.25,0.2083333333333333,0.2916666666666667,0.86513683418672,COG0513
OM-RGC.v2.000760137,ORDERED,omrgcv2,426,532,OM-RGC.v2.000760137_426-532,0.419,30.631,31.093,73.032,74.791,0.549,6.328,0.0242059798911213,107,0.5327102803738317,0.0654205607476635,3.868614829773716,0.9080424056839512,12562.000000000024,0.233644859813084,0.2990654205607476,2.277570093457944,0.0186915887850467,0.1214953271028037,0.2803738317757009,0.8291701293890941,COG0513
OM-RGC.v2.000760137,ORDERED,omrgcv2,594,703,OM-RGC.v2.000760137_594-703,0.454,34.525,34.368,83.294,83.345,0.577,6.236,0.2477397695183754,110,0.3999999999999999,0.1636363636363636,5.215310558875283,6.447355682165757,12089.300000000028,0.1181818181818181,0.2818181818181818,2.9836363636363634,0.0363636363636363,0.1818181818181818,0.2818181818181818,0.8556013382642474,COG0513
OM-RGC.v2.045632264,ORDERED,omrgcv2,1,42,OM-RGC.v2.045632264_1-42,0.49,19.143,20.183,49.203,49.773,0.609,5.979,0.2853189557790756,42,0.5238095238095237,0.3333333333333333,3.86917920776413,6.926181805404245,4966.699999999998,0.0952380952380952,0.4285714285714285,2.3357142857142854,0.0714285714285714,0.119047619047619,0.2619047619047618,0.7655729754415082,COG0513
OM-RGC.v2.032498392,ORDERED,omrgcv2,110,124,OM-RGC.v2.032498392_110-124,0.498,9.582,9.582,24.093,24.093,0.537,4.579,0.3160420954227447,15,0.4,0.2666666666666666,2.35578083971584,1.007895842273387,1734.1,0.0666666666666666,0.3333333333333333,2.08,0.0,0.0666666666666666,0.5333333333333333,0.5337642239669516,COG0513
OM-RGC.v2.019863598,ORDERED,omrgcv2,172,195,OM-RGC.v2.019863598_172-195,0.503,14.428,14.428,35.318,35.318,0.632,6.499,0.3693508803844452,24,0.5,0.4166666666666666,3.217129135381405,4.2094597229677335,2885.799999999999,0.0416666666666666,0.4583333333333333,2.65,0.0416666666666666,0.1666666666666666,0.25,0.7086900162615457,COG0513
OM-RGC.v2.003220338,ORDERED,omrgcv2,419,435,OM-RGC.v2.003220338_419-435,0.521,11.224,11.224,27.263,27.263,0.61,5.488,0.6355424523353577,17,0.4705882352941176,0.3529411764705882,2.634793670708376,1.1988512739318502,1986.4,0.0588235294117647,0.4117647058823529,2.9235294117647057,0.0,0.2352941176470588,0.2941176470588235,0.6413578178955797,COG0513
OM-RGC.v2.033980866,ORDERED,omrgcv2,1,21,OM-RGC.v2.033980866_1-21,0.464,11.868,11.868,28.996,28.996,0.575,6.16,0.3459639400243759,21,0.3333333333333333,0.1428571428571428,3.009343907179689,0.0828305757058828,2270.9999999999995,0.0952380952380952,0.238095238095238,3.076190476190476,0.0,0.1904761904761904,0.4761904761904761,0.7792916375811415,COG0513
OM-RGC.v2.000919851,ORDERED,omrgcv2,439,486,OM-RGC.v2.000919851_439-486,0.448,19.298,19.535,46.27,46.618,0.545,6.352,0.1118809767067432,48,0.4791666666666667,0.0624999999999999,3.2801560030290973,-0.3449309071978399,5551.500000000002,0.2083333333333333,0.2708333333333333,2.0791666666666666,0.0208333333333333,0.1041666666666666,0.3125,0.7942923634177703,COG0513
OM-RGC.v2.000919851,ORDERED,omrgcv2,561,661,OM-RGC.v2.000919851_561-661,0.449,32.357,32.65,78.509,76.79,0.578,6.069,0.1219424344599247,101,0.495049504950495,0.1386138613861386,4.376082760332893,3.396953691221497,11371.500000000022,0.1782178217821782,0.3168316831683168,2.401980198019802,0.0,0.1188118811881188,0.3267326732673267,0.8059357845526594,COG0513
OM-RGC.v2.046525759,ORDERED,omrgcv2,1,35,OM-RGC.v2.046525759_1-35,0.511,16.968,18.109,51.04,45.572,0.603,6.168,0.2331773415207862,35,0.4857142857142857,0.3714285714285714,3.7163786719057774,7.197296777360912,4178.699999999998,0.0571428571428571,0.4285714285714286,2.8485714285714283,0.1142857142857142,0.1142857142857142,0.2571428571428572,0.7469918722734715,COG0513
OM-RGC.v2.038508144,ORDERED,omrgcv2,1,85,OM-RGC.v2.038508144_1-85,0.448,28.165,29.266,74.054,71.887,0.587,5.917,0.1670607626438141,85,0.3764705882352941,0.2352941176470588,4.821079632780957,11.01182964340485,9530.300000000014,0.0705882352941176,0.3058823529411765,2.783529411764706,0.1176470588235294,0.0352941176470588,0.4352941176470588,0.7511573546257326,COG0513
OM-RGC.v2.009520566,ORDERED,omrgcv2,80,284,OM-RGC.v2.009520566_80-284,0.426,47.908,48.379,117.414,118.697,0.585,6.024,0.1338417492806911,205,0.4682926829268292,0.2146341463414634,5.519259652722151,36.39154917418054,23118.1,0.1268292682926829,0.3414634146341463,2.640975609756098,0.1024390243902439,0.0390243902439024,0.3317073170731707,0.7580024556808976,COG0513
OM-RGC.v2.003771422,ORDERED,omrgcv2,398,412,OM-RGC.v2.003771422_398-412,0.526,10.873,10.873,25.428,25.428,0.465,5.61,0.7075484991073608,15,0.6666666666666666,0.4,2.8063447961297965,0.4390265910544997,1787.5000000000002,0.1333333333333333,0.5333333333333333,2.1933333333333342,0.0,0.1333333333333333,0.1333333333333333,0.5029137955456504,COG0513
OM-RGC.v2.002913479,ORDERED,omrgcv2,372,450,OM-RGC.v2.002913479_372-450,0.401,25.498,26.357,61.626,61.32,0.522,7.314,0.2844000309705734,79,0.4430379746835443,0.0886075949367088,4.56427966810053,-3.3077089829829505,9248.400000000012,0.1772151898734177,0.2658227848101265,2.737974683544304,0.050632911392405,0.1645569620253164,0.2784810126582278,0.8825217594356364,COG0513
OM-RGC.v2.016616628,ORDERED,omrgcv2,1,215,OM-RGC.v2.016616628_1-215,0.416,47.004,47.302,113.345,113.81,0.555,6.281,0.1362671442329883,215,0.3069767441860465,0.027906976744186,6.195304823521616,-0.3808262607093001,23524.899999999987,0.1395348837209302,0.1674418604651162,3.631162790697674,0.027906976744186,0.2651162790697674,0.3488372093023256,0.911112677649021,COG0513
OM-RGC.v2.003646538,ORDERED,omrgcv2,376,417,OM-RGC.v2.003646538_376-417,0.452,17.735,18.291,41.642,44.557,0.568,6.062,0.3083871603012085,42,0.3333333333333333,0.1428571428571428,4.012939558388236,0.2656128621736052,4333.5,0.0952380952380952,0.238095238095238,3.3285714285714283,0.0238095238095238,0.238095238095238,0.3095238095238095,0.7938299548669132,COG0513
OM-RGC.v2.001398652,ORDERED,omrgcv2,426,499,OM-RGC.v2.001398652_426-499,0.411,23.613,24.146,57.263,56.189,0.528,6.514,0.0479721408337354,74,0.5,-0.0135135135135135,3.5420996018011124,-0.3166784126630523,8439.200000000008,0.2567567567567568,0.2432432432432432,2.401351351351351,0.0405405405405405,0.1081081081081081,0.3243243243243243,0.7805463164665237,COG0513
OM-RGC.v2.001398652,ORDERED,omrgcv2,561,577,OM-RGC.v2.001398652_561-577,0.477,10.509,10.509,25.584,25.584,0.546,6.364,0.3072127252817154,17,0.4705882352941176,0.1176470588235294,2.6090134862686334,-0.5157067242628824,2038.5999999999997,0.1764705882352941,0.2941176470588235,2.7058823529411766,0.0588235294117647,0.1176470588235294,0.2941176470588235,0.7993706336839567,COG0513
OM-RGC.v2.039173821,ORDERED,omrgcv2,1,81,OM-RGC.v2.039173821_1-81,0.449,27.888,29.121,71.531,71.666,0.582,6.106,0.2362603619694709,81,0.4074074074074074,0.2592592592592592,5.039590382212769,12.176792264569794,9363.500000000013,0.074074074074074,0.3333333333333333,3.085185185185185,0.1358024691358024,0.1111111111111111,0.2962962962962963,0.8111459776299422,COG0513
OM-RGC.v2.001161241,ORDERED,omrgcv2,438,450,OM-RGC.v2.001161241_438-450,0.428,8.388,8.388,20.972,20.972,0.484,4.361,0.445604145526886,13,0.2307692307692307,-0.0769230769230769,2.3336889332889337,-0.2420203361493825,1466.7999999999995,0.1538461538461538,0.0769230769230769,2.6153846153846154,0.0,0.0769230769230769,0.6923076923076923,0.7138145371751907,COG0513
OM-RGC.v2.001161241,ORDERED,omrgcv2,530,613,OM-RGC.v2.001161241_530-613,0.441,25.567,26.114,63.487,65.331,0.565,5.697,0.1925463676452636,84,0.4047619047619047,0.2142857142857143,3.8121097537970856,9.62747427707202,8907.500000000013,0.0952380952380952,0.3095238095238095,2.445238095238095,0.0476190476190476,0.0119047619047619,0.5119047619047619,0.6553419766755966,COG0513
OM-RGC.v2.001281121,ORDERED,omrgcv2,435,469,OM-RGC.v2.001281121_435-469,0.418,14.942,15.083,37.518,36.344,0.542,6.213,0.2507924139499664,35,0.4285714285714286,0.0285714285714285,2.860517024938206,-0.4700241110592012,3880.699999999999,0.2,0.2285714285714286,2.4,0.0285714285714285,0.1142857142857142,0.4285714285714285,0.6941521960309927,COG0513
OM-RGC.v2.001281121,ORDERED,omrgcv2,534,594,OM-RGC.v2.001281121_534-594,0.426,21.709,21.529,48.887,51.66,0.551,5.985,0.2057454064488411,61,0.360655737704918,0.1639344262295082,3.620201056760664,2.2369020729028297,6724.300000000002,0.0983606557377049,0.2622950819672131,2.60655737704918,0.0491803278688524,0.0819672131147541,0.5081967213114754,0.7586326200881207,COG0513
